name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2
AAEL019543,8,9.5,6.5,1.433,0.5,4,0.377165131766439,1,0.5951,3969,10,9,7,6
AAEL012098,8,9.5,6.5,1.427,0.5,4,0.377165131766439,1,0.5951,3970,9,10,6,7
AAEL013687,8,6.5,9.5,0.704,-0.5,4,0.377165131766439,1,0.5951,3970,5,8,8,11
AAEL003117,8.5,7,10,0.697,-0.5,4,0.377165131766439,1,0.5951,3971,6,8,9,11
AAEL004970,8,6.5,9.5,0.687,-0.5,4,0.377165131766439,1,0.5951,3971,5,8,11,8
AAEL001573,8,6.5,9.5,0.684,-0.5,3.9,0.377165131766439,1,0.5951,3972,8,5,9,10
AAEL021017,8.2,7,9.5,0.681,-0.6,4,0.377165131766439,1,0.5951,3973,8,6,9,10
AAEL004791,8,6.5,9.5,0.675,-0.6,3.9,0.377165131766439,1,0.5951,3973,6,7,10,9
AAEL013369,8.2,6.5,10,0.664,-0.6,4,0.377165131766439,1,0.5951,3974,8,5,10,10
AAEL017251,76.2,81,71.5,1.121,0.2,6.9,0.377236013046262,1,0.5951,3975,80,82,75,68
AAEL000622,26,23.5,28.5,0.834,-0.3,5.5,0.377841111534477,1,0.5959,3980,24,23,27,30
AAEL024736,26.2,23.5,29,0.813,-0.3,5.5,0.377841111534477,1,0.5959,3981,24,23,30,28
AAEL009320,219,210.5,227.5,0.925,-0.1,8.4,0.37871081694239,1,0.5971,3990,209,212,236,219
AAEL006321,20.8,18.5,23,0.81,-0.3,5.2,0.380204548833009,1,0.5992,4005,20,17,20,26
AAEL025569,20.8,18.5,23,0.804,-0.3,5.2,0.380204548833009,1,0.5992,4005,18,19,21,25
AAEL012258,21,18.5,23.5,0.8,-0.3,5.1,0.380204548833009,1,0.5992,4006,17,20,21,26
AAEL027611,69.8,74,65.5,1.132,0.2,6.8,0.381095128511117,1,0.6005,4015,73,75,67,64
AAEL004288,110.2,116,104.5,1.112,0.2,7.5,0.381100380708535,1,0.6005,4015,105,127,97,112
AAEL005688,11.8,10,13.5,0.765,-0.4,4.4,0.381809723345682,1,0.601,4019,10,10,10,17
AAEL014262,11.8,10,13.5,0.761,-0.4,4.4,0.381809723345682,1,0.601,4020,9,11,14,13
AAEL023745,11.8,10,13.5,0.723,-0.5,4.4,0.381809723345682,1,0.601,4021,9,11,16,11
AAEL006436,16,18,14,1.292,0.4,4.8,0.381890988530898,1,0.601,4021,17,19,15,13
AAEL009339,16,18,14,1.283,0.4,4.8,0.381890988530898,1,0.601,4022,19,17,11,17
AAEL004309,16.2,14.5,18,0.791,-0.3,4.8,0.381890988530898,1,0.601,4022,12,17,17,19
AAEL005520,16.2,14.5,18,0.786,-0.3,4.8,0.381890988530898,1,0.601,4023,14,15,21,15
AAEL020303,16.5,14.5,18.5,0.776,-0.4,4.8,0.381890988530898,1,0.601,4024,13,16,20,17
AAEL029004,32.8,35.5,30,1.182,0.2,5.8,0.382677359756416,1,0.6017,4029,41,30,30,30
AAEL020559,46.2,43,49.5,0.871,-0.2,6.2,0.382791177521075,1,0.6017,4029,45,41,56,43
AAEL026906,5,6.5,3.5,1.701,0.8,3.5,0.383362556643174,1,0.6017,4030,6,7,3,4
AAEL028011,5,6.5,3.5,1.659,0.7,3.5,0.383362556643174,1,0.6017,4031,8,5,2,5
AAEL019813,5.2,6.5,4,1.648,0.7,3.5,0.383362556643174,1,0.6017,4031,6,7,4,4
AAEL023587,5.2,6.5,4,1.641,0.7,3.6,0.383362556643174,1,0.6017,4032,5,8,5,3
AAEL009761,5.2,6.5,4,1.619,0.7,3.5,0.383362556643174,1,0.6017,4032,6,7,4,4
AAEL023651,5.2,6.5,4,1.583,0.7,3.6,0.383362556643174,1,0.6017,4033,7,6,3,5
AAEL019686,5.2,6.5,4,1.536,0.6,3.5,0.383362556643174,1,0.6017,4034,7,6,5,3
AAEL005118,5.2,4,6.5,0.653,-0.6,3.5,0.383362556643174,1,0.6017,4034,4,4,5,8
AAEL003145,5.2,4,6.5,0.649,-0.6,3.5,0.383362556643174,1,0.6017,4035,4,4,7,6
AAEL014066,5.2,4,6.5,0.649,-0.6,3.5,0.383362556643174,1,0.6017,4035,3,5,6,7
AAEL012273,5.2,4,6.5,0.648,-0.6,3.5,0.383362556643174,1,0.6017,4036,6,2,6,7
AAEL020423,5.5,4,7,0.624,-0.7,3.5,0.383362556643174,1,0.6017,4037,5,3,8,6
AAEL007313,5.2,4,6.5,0.624,-0.7,3.5,0.383362556643174,1,0.6017,4037,4,4,5,8
AAEL012547,5.2,4,6.5,0.603,-0.7,3.5,0.383362556643174,1,0.6017,4038,4,4,6,7
AAEL004950,5.2,4,6.5,0.603,-0.7,3.5,0.383362556643174,1,0.6017,4039,4,4,7,6
AAEL013254,5.2,3.5,7,0.603,-0.7,3.5,0.383362556643174,1,0.6017,4039,6,1,4,10
AAEL020002,21.8,19.5,24,0.813,-0.3,5.2,0.38587891175967,1,0.6049,4061,21,18,27,21
AAEL002324,21.2,19,23.5,0.813,-0.3,5.2,0.38587891175967,1,0.6049,4062,24,14,21,26
AAEL020696,21.5,19,24,0.81,-0.3,5.2,0.38587891175967,1,0.6049,4063,20,18,22,26
AAEL001566,21.5,19,24,0.807,-0.3,5.2,0.38587891175967,1,0.6049,4063,17,21,24,24
AAEL010324,3,4,2,2.266,1.2,3,0.387725342436441,1,0.6049,4064,4,4,2,2
AAEL001433,2.8,4,1.5,2.171,1.1,3,0.387725342436441,1,0.6049,4065,3,5,2,1
AAEL020093,2.8,4,1.5,2.158,1.1,3,0.387725342436441,1,0.6049,4065,4,4,2,1
AAEL011763,3.2,4.5,2,2.109,1.1,3,0.387725342436441,1,0.6049,4066,5,4,1,3
AAEL006844,3,4,2,2.061,1,3,0.387725342436441,1,0.6049,4066,3,5,2,2
AAEL027626,2.5,3.5,1.5,2.02,1,2.9,0.387725342436441,1,0.6049,4067,3,4,1,2
AAEL020403,3,4,2,1.996,1,3,0.387725342436441,1,0.6049,4068,4,4,2,2
AAEL005093,3,4,2,1.993,1,3,0.387725342436441,1,0.6049,4068,5,3,2,2
AAEL004114,2.8,3.5,2,1.973,1,2.9,0.387725342436441,1,0.6049,4069,4,3,2,2
AAEL020756,3,4,2,1.967,1,3,0.387725342436441,1,0.6049,4069,3,5,3,1
AAEL002234,3,4,2,1.925,0.9,3.1,0.387725342436441,1,0.6049,4070,5,3,3,1
AAEL026731,3,4,2,1.913,0.9,3,0.387725342436441,1,0.6049,4071,3,5,2,2
AAEL015307,3,4,2,1.909,0.9,2.9,0.387725342436441,1,0.6049,4071,4,4,1,3
AAEL009735,3.2,4,2.5,1.892,0.9,3.1,0.387725342436441,1,0.6049,4072,4,4,2,3
AAEL006269,3,4,2,1.882,0.9,3,0.387725342436441,1,0.6049,4072,4,4,2,2
AAEL026184,2.8,3.5,2,1.8,0.8,3,0.387725342436441,1,0.6049,4073,3,4,1,3
AAEL004579,3.2,2.5,4,0.596,-0.7,3,0.387725342436441,1,0.6049,4074,3,2,3,5
AAEL024563,3,2,4,0.575,-0.8,3,0.387725342436441,1,0.6049,4074,1,3,4,4
AAEL004410,3,2.5,3.5,0.571,-0.8,2.9,0.387725342436441,1,0.6049,4075,2,3,3,4
AAEL010119,3,2,4,0.565,-0.8,2.9,0.387725342436441,1,0.6049,4075,2,2,2,6
AAEL007897,3,2,4,0.561,-0.8,3,0.387725342436441,1,0.6049,4076,3,1,3,5
AAEL026210,3,2,4,0.557,-0.8,2.9,0.387725342436441,1,0.6049,4077,2,2,4,4
AAEL010053,3.5,2.5,4.5,0.545,-0.9,3,0.387725342436441,1,0.6049,4077,3,2,4,5
AAEL017164,2.8,2,3.5,0.539,-0.9,3,0.387725342436441,1,0.6049,4078,2,2,3,4
AAEL008916,3.2,2,4.5,0.536,-0.9,3,0.387725342436441,1,0.6049,4078,2,2,5,4
AAEL025232,3,2,4,0.532,-0.9,2.9,0.387725342436441,1,0.6049,4079,2,2,3,5
AAEL000154,3,2,4,0.514,-1,2.9,0.387725342436441,1,0.6049,4080,2,2,3,5
AAEL028026,3,2,4,0.508,-1,2.9,0.387725342436441,1,0.6049,4080,2,2,3,5
AAEL000697,3.2,2,4.5,0.507,-1,3,0.387725342436441,1,0.6049,4081,1,3,3,6
AAEL005965,2.8,1.5,4,0.504,-1,2.9,0.387725342436441,1,0.6049,4081,1,2,5,3
AAEL012777,3,2,4,0.503,-1,3,0.387725342436441,1,0.6049,4082,2,2,3,5
AAEL000137,2.8,1.5,4,0.484,-1,2.9,0.387725342436441,1,0.6049,4083,1,2,4,4
AAEL011163,3.2,2,4.5,0.48,-1.1,2.9,0.387725342436441,1,0.6049,4083,2,2,4,5
AAEL004405,3,2,4,0.475,-1.1,3,0.387725342436441,1,0.6049,4084,2,2,4,4
AAEL009058,2.8,1.5,4,0.456,-1.1,3,0.387725342436441,1,0.6049,4084,3,0,3,5
AAEL026746,3.2,2,4.5,0.444,-1.2,3,0.387725342436441,1,0.6049,4085,2,2,5,4
AAEL010819,71,75.5,66.5,1.13,0.2,6.8,0.388490220001721,1,0.606,4093,73,78,61,72
AAEL002140,16.5,14.5,18.5,0.801,-0.3,4.9,0.389214970269652,1,0.607,4100,10,19,15,22
AAEL026497,16.5,14.5,18.5,0.767,-0.4,4.9,0.389214970269652,1,0.607,4101,16,13,19,18
AAEL007153,47.2,50.5,44,1.151,0.2,6.3,0.390098694742141,1,0.6083,4110,50,51,42,46
AAEL025929,21.5,23.5,19.5,1.215,0.3,5.2,0.391404739458393,1,0.6095,4119,24,23,20,19
AAEL011086,8.8,10.5,7,1.469,0.6,4.1,0.391612184181396,1,0.6095,4119,11,10,6,8
AAEL000372,8.5,10,7,1.382,0.5,4,0.391612184181396,1,0.6095,4120,11,9,6,8
AAEL000245,8.8,7.5,10,0.735,-0.4,4,0.391612184181396,1,0.6095,4120,9,6,6,14
AAEL006428,8.5,7,10,0.724,-0.5,4,0.391612184181396,1,0.6095,4121,8,6,10,10
AAEL014257,8.8,7,10.5,0.694,-0.5,4.1,0.391612184181396,1,0.6095,4122,6,8,10,11
AAEL004086,8.5,7,10,0.691,-0.5,4,0.391612184181396,1,0.6095,4122,10,4,10,10
AAEL025658,12.2,14,10.5,1.313,0.4,4.5,0.39172354271557,1,0.6095,4123,15,13,10,11
AAEL001716,12.2,10.5,14,0.769,-0.4,4.5,0.39172354271557,1,0.6095,4124,10,11,15,13
AAEL008234,12.2,10.5,14,0.764,-0.4,4.5,0.39172354271557,1,0.6095,4124,9,12,14,14
AAEL001480,12.5,11,14,0.763,-0.4,4.5,0.39172354271557,1,0.6095,4125,10,12,12,16
AAEL011465,12,10,14,0.738,-0.4,4.5,0.39172354271557,1,0.6095,4125,10,10,13,15
AAEL006317,12.2,10.5,14,0.735,-0.4,4.5,0.39172354271557,1,0.6095,4126,9,12,15,13
AAEL009639,12.2,10.5,14,0.734,-0.4,4.5,0.39172354271557,1,0.6095,4127,12,9,11,17
AAEL013915,12.5,10.5,14.5,0.73,-0.5,4.5,0.39172354271557,1,0.6095,4127,9,12,16,13
AAEL024179,58.2,54.5,62,0.878,-0.2,6.6,0.39254179028932,1,0.6106,4136,53,56,62,62
AAEL009891,34.8,32,37.5,0.855,-0.2,5.8,0.393323448271697,1,0.6118,4144,33,31,41,34
AAEL007394,52.8,49,56.5,0.871,-0.2,6.4,0.393788334104674,1,0.6124,4149,51,47,55,58
AAEL005064,35.2,32.5,38,0.857,-0.2,5.8,0.396755193273649,1,0.6169,4180,35,30,40,36
AAEL011468,74.5,70,79,0.892,-0.2,6.9,0.399094345986271,1,0.6205,4205,67,73,78,80
AAEL003182,87.2,92,82.5,1.118,0.2,7.1,0.399321799730172,1,0.6206,4206,99,85,75,90
AAEL014413,42.5,45.5,39.5,1.155,0.2,6.1,0.399342286073954,1,0.6206,4207,40,51,41,38
AAEL019909,43,40,46,0.87,-0.2,6.1,0.399342286073954,1,0.6206,4207,42,38,53,39
AAEL008131,142.2,136,148.5,0.915,-0.1,7.8,0.399554669333241,1,0.6208,4210,137,135,139,158
AAEL012084,35.8,33,38.5,0.86,-0.2,5.9,0.400131009101696,1,0.6216,4216,37,29,39,38
AAEL006187,91.5,86.5,96.5,0.898,-0.2,7.2,0.400651906992709,1,0.6223,4221,83,90,99,94
AAEL008408,13,11.5,14.5,0.775,-0.4,4.5,0.401186831633679,1,0.623,4226,14,9,14,15
AAEL021979,13.2,11.5,15,0.75,-0.4,4.5,0.401186831633679,1,0.623,4227,8,15,14,16
AAEL013256,22.8,20.5,25,0.827,-0.3,5.3,0.402034972075344,1,0.6241,4235,17,24,17,33
AAEL018040,23,20.5,25.5,0.819,-0.3,5.3,0.402034972075344,1,0.6241,4236,21,20,26,25
AAEL001354,17.2,19.5,15,1.284,0.4,4.9,0.403134001175082,1,0.6256,4247,17,22,13,17
AAEL007443,18,16,20,0.804,-0.3,4.9,0.403134001175082,1,0.6256,4247,17,15,16,24
AAEL009275,29.5,27,32,0.84,-0.3,5.6,0.403752427362921,1,0.6259,4250,26,28,28,36
AAEL007534,6,7.5,4.5,1.692,0.8,3.6,0.404929373659852,1,0.6259,4250,8,7,5,4
AAEL003977,5.5,7,4,1.618,0.7,3.6,0.404929373659852,1,0.6259,4251,8,6,4,4
AAEL008596,5.8,7,4.5,1.585,0.7,3.6,0.404929373659852,1,0.6259,4251,7,7,4,5
AAEL019722,5.2,6.5,4,1.573,0.7,3.6,0.404929373659852,1,0.6259,4252,7,6,4,4
AAEL009402,6,7,5,1.525,0.6,3.6,0.404929373659852,1,0.6259,4253,8,6,5,5
AAEL006619,5.8,7,4.5,1.495,0.6,3.6,0.404929373659852,1,0.6259,4253,8,6,3,6
AAEL005898,6,7,5,1.479,0.6,3.6,0.404929373659852,1,0.6259,4254,7,7,5,5
AAEL026945,6,5,7,0.671,-0.6,3.6,0.404929373659852,1,0.6259,4255,6,4,5,9
AAEL000174,6.2,5,7.5,0.667,-0.6,3.6,0.404929373659852,1,0.6259,4255,6,4,7,8
AAEL026701,5.8,4.5,7,0.667,-0.6,3.6,0.404929373659852,1,0.6259,4256,4,5,7,7
AAEL018313,6.2,5,7.5,0.665,-0.6,3.6,0.404929373659852,1,0.6259,4256,4,6,8,7
AAEL002590,6.2,5,7.5,0.664,-0.6,3.6,0.404929373659852,1,0.6259,4257,4,6,7,8
